Date	Data
1993-09-01	1.1500
1993-10-01	1.3100
1993-11-01	1.1300
1993-12-01	0.6700
1994-01-01	0.8500
1994-02-01	0.3300
1994-03-01	0.2700
1994-04-01	0.4900
1994-05-01	0.5500
1994-06-01	0.1000
1994-07-01	-0.9100
1994-08-01	-0.8800
1994-09-01	-1.5100
1994-10-01	-1.0600
1994-11-01	-1.9300
1994-12-01	-2.2200
1995-01-01	-0.8600
1995-02-01	0.0200
1995-03-01	0.4600
1995-04-01	0.4900
1995-05-01	0.8900
1995-06-01	1.0300
1995-07-01	1.0000
1995-08-01	-0.1100
1995-09-01	1.2200
1995-10-01	0.6400
1995-11-01	0.0500
1995-12-01	0.4400
1996-01-01	1.0100
1996-02-01	1.0100
1996-03-01	0.8500
1996-04-01	1.3700
1996-05-01	2.1300
1996-06-01	1.1000
1996-07-01	0.5700
1996-08-01	-0.6600
1996-09-01	0.0700
1996-10-01	0.4000
1996-11-01	0.3800
1996-12-01	-0.0300
1997-01-01	0.4400
1997-02-01	0.2900
1997-03-01	0.3900
1997-04-01	0.7300
1997-05-01	1.5900
1997-06-01	2.5500
1997-07-01	1.4900
1997-08-01	2.2700
1997-09-01	1.8000
1997-10-01	1.7800
1997-11-01	1.4800
1997-12-01	0.9900
1998-01-01	1.0500
1998-02-01	1.5200
1998-03-01	1.2900
1998-04-01	0.0300
1998-05-01	-0.8300
1998-06-01	-0.7800
1998-07-01	-1.1600
1998-08-01	-0.8700
1998-09-01	-1.7000
1998-10-01	-2.2300
1998-11-01	-0.9700
1998-12-01	-1.0900
1999-01-01	-0.7800
1999-02-01	-1.0600
1999-03-01	-1.1800
1999-04-01	-1.8500
1999-05-01	-2.3200
1999-06-01	-2.3400
1999-07-01	-1.8700
1999-08-01	-1.8400
1999-09-01	-2.2400
1999-10-01	-2.5400
1999-11-01	-2.1800
1999-12-01	-1.9200
2000-01-01	-2.2000
2000-02-01	-1.2800
2000-03-01	-0.6600
2000-04-01	-0.6300
2000-05-01	-0.8100
2000-06-01	-0.6400
2000-07-01	-1.5100
2000-08-01	-1.6800
2000-09-01	-1.4500
2000-10-01	-1.6100
2000-11-01	-1.0400
2000-12-01	0.0000
2001-01-01	0.4800
2001-02-01	-0.0100
2001-03-01	-0.4100
2001-04-01	-1.1800
2001-05-01	-1.1200
2001-06-01	-1.2200
2001-07-01	-2.2100
2001-08-01	-1.6800
2001-09-01	-1.9800
2001-10-01	-1.9100
2001-11-01	-1.2500
2001-12-01	-1.1200
2002-01-01	-0.4200
2002-02-01	-1.5100
2002-03-01	-1.2700
2002-04-01	-1.2300
2002-05-01	-1.3000
2002-06-01	-1.1800
2002-07-01	-0.7100
2002-08-01	0.1100
2002-09-01	-0.2100
2002-10-01	-0.2000
2002-11-01	1.0800
2002-12-01	1.5700
2003-01-01	1.4500
2003-02-01	1.2300
2003-03-01	1.0100
2003-04-01	0.3600
2003-05-01	0.2100
2003-06-01	-0.4200
2003-07-01	0.3700
2003-08-01	0.6300
2003-09-01	-0.1700
2003-10-01	0.7400
2003-11-01	-0.2300
2003-12-01	-0.6000
2004-01-01	-0.5500
2004-02-01	-0.2100
2004-03-01	-0.1500
2004-04-01	-0.0000
2004-05-01	0.6100
2004-06-01	-0.1100
2004-07-01	0.0400
2004-08-01	0.2400
2004-09-01	0.0200
2004-10-01	-0.7200
2004-11-01	-1.2200
2004-12-01	-0.6400
2005-01-01	-0.1500
2005-02-01	-0.0100
2005-03-01	0.7000
2005-04-01	0.2800
2005-05-01	1.3600
2005-06-01	0.8500
2005-07-01	0.1100
2005-08-01	-0.4200
2005-09-01	-0.9900
2005-10-01	-2.0000
2005-11-01	-1.8900
2005-12-01	-0.1000
2006-01-01	0.5400
2006-02-01	0.3800
2006-03-01	-0.7400
2006-04-01	-0.5400
2006-05-01	-0.3700
2006-06-01	0.2100
2006-07-01	0.3900
2006-08-01	-0.8500
2006-09-01	-1.5400
2006-10-01	-0.4600
2006-11-01	-0.8100
2006-12-01	-0.4200
2007-01-01	-0.6900
2007-02-01	-0.7100
2007-03-01	-1.1000
2007-04-01	-0.4600
2007-05-01	-0.2900
2007-06-01	-0.0700
2007-07-01	0.4300
2007-08-01	0.0900
2007-09-01	-0.9700
2007-10-01	-2.3300
2007-11-01	-1.4600
2007-12-01	-0.8700
2008-01-01	-1.5000
2008-02-01	-1.4600
2008-03-01	-1.2600
2008-04-01	-1.7900
2008-05-01	-1.6200
2008-06-01	-1.8500
2008-07-01	-1.9600
2008-08-01	-1.8500
2008-09-01	-1.8700
2008-10-01	-1.9000
2008-11-01	-1.5900
2008-12-01	-1.3100
2009-01-01	-1.8100
2009-02-01	-1.7800
2009-03-01	-2.0600
2009-04-01	-2.2300
2009-05-01	-1.3200
2009-06-01	-0.7300
2009-07-01	-0.7100
2009-08-01	-0.4900
2009-09-01	0.3300
2009-10-01	-0.1300
2009-11-01	-0.9400
2009-12-01	-0.5100
2010-01-01	0.0500
2010-02-01	0.2500
2010-03-01	-0.1600
2010-04-01	-0.0400
2010-05-01	-0.1800
2010-06-01	-0.7900
2010-07-01	-1.9900
2010-08-01	-2.2100
2010-09-01	-2.4500
2010-10-01	-1.6000
2010-11-01	-1.5700
2010-12-01	-2.0400
2011-01-01	-1.8000
2011-02-01	-1.4600
2011-03-01	-1.2800
2011-04-01	-1.0200
2011-05-01	-0.6600
2011-06-01	-1.0800
2011-07-01	-2.3000
2011-08-01	-2.3700
2011-09-01	-2.5000
2011-10-01	-1.9200
2011-11-01	-2.9500
2011-12-01	-2.4000
2012-01-01	-1.8500
2012-02-01	-1.3500
2012-03-01	-1.6600
2012-04-01	-1.0100
2012-05-01	-2.1200
2012-06-01	-1.6300
2012-07-01	-2.4000
2012-08-01	-2.6000
2012-09-01	-2.9900
2012-10-01	-1.2200
2012-11-01	-0.6600
2012-12-01	-1.3100
2013-01-01	-1.1000
2013-02-01	-1.4200
2013-03-01	-1.4800
2013-04-01	-0.7200
2013-05-01	-0.4000
2013-06-01	-1.1900
2013-07-01	-1.3400
2013-08-01	-1.5600
2013-09-01	-1.0000
2013-10-01	-1.6500
2013-11-01	-1.0900
2013-12-01	-1.0400
2014-01-01	-0.5700
2014-02-01	-0.4200
2014-03-01	0.3000
2014-04-01	0.3600
2014-05-01	1.2700
2014-06-01	-0.2800
2014-07-01	0.2500
2014-08-01	0.3400
2014-09-01	0.7600
2014-10-01	1.4300
2014-11-01	1.3500
2014-12-01	1.8600
2015-01-01	1.5100
2015-02-01	1.5200
2015-03-01	1.3300
2015-04-01	0.9000
2015-05-01	0.3200
2015-06-01	0.8200
2015-07-01	1.4100
2015-08-01	0.9800
2015-09-01	0.9700
2015-10-01	0.8400
2015-11-01	0.1700
2015-12-01	0.2800
2016-01-01	0.7500
2016-02-01	1.2900
2016-03-01	1.5600
2016-04-01	1.7400
2016-05-01	1.6000
2016-06-01	0.8600
2016-07-01	0.5700
2016-08-01	-0.6300
2016-09-01	-0.8000
2016-10-01	-0.4300
2016-11-01	0.9600
2016-12-01	0.6100
2017-01-01	-0.0500
2017-02-01	-0.0100
2017-03-01	0.1000
2017-04-01	0.5600
2017-05-01	0.4500
2017-06-01	0.3500
2017-07-01	-0.4300
2017-08-01	-0.6200
2017-09-01	-0.1800
2017-10-01	-0.6800
2017-11-01	-0.5900
2017-12-01	-0.0200
2018-01-01	0.3900
2018-02-01	-0.0800
2018-03-01	-0.7100
2018-04-01	-0.8100
2018-05-01	-0.4500
2018-06-01	-0.6500
2018-07-01	-0.0100
2018-08-01	-0.2400
2018-09-01	-0.3500
2018-10-01	-0.5700
2018-11-01	-0.6900
2018-12-01	-0.2100
2019-01-01	-0.3400
2019-02-01	-0.7200
2019-03-01	-0.3900
2019-04-01	0.1000
2019-05-01	0.2600
2019-06-01	-0.0500
2019-07-01	0.5400
2019-08-01	0.0100
2019-09-01	0.1300
2019-10-01	-0.9000
2019-11-01	-0.4900
2019-12-01	0.0000
2020-01-01	-1.4100
2020-02-01	-1.4800
2020-03-01	-1.7500
2020-04-01	-1.3200
2020-05-01	-0.5300
2020-06-01	-0.7600
2020-07-01	-0.9200
2020-08-01	-1.3300
2020-09-01	-1.0400
2020-10-01	-0.6200
2020-11-01	-1.5900
2020-12-01	-0.9900
2021-01-01	-0.6100
2021-02-01	-1.1000
2021-03-01	-1.6800
2021-04-01	-1.8500
2021-05-01	-2.0100
2021-06-01	-1.8100
2021-07-01	-1.9600
2021-08-01	-0.9400
2021-09-01	-1.9600
2021-10-01	-3.1100
2021-11-01	-2.7500
2021-12-01	-2.7100
2022-01-01	-2.4000
2022-02-01	-1.9100
2022-03-01	-1.6700
2022-04-01	-2.1000
2022-05-01	-2.2500
2022-06-01	-1.3400
2022-07-01	-2.6200
2022-08-01	-2.3800
2022-09-01	-2.2900
2022-10-01	-1.8000
2022-11-01	-2.4100
2022-12-01	-2.2100
2023-01-01	-1.2500
2023-02-01	-1.6500
2023-03-01	-2.4500
2023-04-01	-3.0700
2023-05-01	-2.4100
2023-06-01	-2.5300
2023-07-01	-2.5200
2023-08-01	-2.4600
2023-09-01	-2.9400
